parsable_tree,readable_tree,accuracy,interpretability,seed,pop_size,num_gen,num_offsprings,encoder_type,ground_truth_type,sampling,warm-up,data,latex_tree
"[-, *, exp, u-, u-, x_4, -4.18, exp, x_6]",((exp(-(-(x_4)))*-4.18)-exp(x_6)),14.855299949645996,-0.0543946772813797,200,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{x_{4}} \left(-4.18\right) - e^{x_{6}}
"[log, /, u-, u-, exp, x_2, *, u-, u-, 1.97, u-, x_4]",log(abs((-(-(exp(x_2)))/(-(-(1.97))*-(x_4))))),19.977317810058597,-0.0592672638595104,200,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\log{\left(\frac{0.50 e^{\operatorname{re}{\left(x_{2}\right)}}}{\left|{- x_{4}}\right|} \right)}
"[-, log, sqrt, **, /, x_4, x_0, exp, x_1, exp, exp, x_6]",(log(abs(sqrt(abs(((x_4/x_0)**exp(x_1))))))-exp(exp(x_6))),13.079849243164062,-0.0391855463385582,200,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- e^{e^{x_{6}}} + \log{\left(\sqrt{\left|{\left(\frac{x_{4}}{x_{0}}\right)^{e^{x_{1}}}}\right|} \right)}
"[-, *, u-, u-, *, 0.85, x_4, -4.18, exp, x_6]",((-(-((0.85*x_4)))*-4.18)-exp(x_6)),15.055707931518556,-0.0572304464876651,200,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,0.85 x_{4} \left(-4.18\right) - e^{x_{6}}
"[u-, *, exp, u-, u-, x_4, exp, *, *, 1.15, x_6, sin, -3.62]",-((exp(-(-(x_4)))*exp(((1.15*x_6)*sin(-3.62))))),16.47342300415039,-0.0579058974981308,200,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- e^{x_{4}} e^{1.15 x_{6} \sin{\left(-3.62 \right)}}
"[log, *, *, exp, u-, x_6, x_4, exp, *, x_6, x_2]",log(abs(((exp(-(x_6))*x_4)*exp((x_6*x_2))))),21.657697677612305,-0.061811726540327,200,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\log{\left(e^{- \operatorname{re}{\left(x_{6}\right)}} e^{\operatorname{re}{\left(x_{2} x_{6}\right)}} \left|{x_{4}}\right| \right)}
"[log, *, exp, *, *, x_6, x_2, x_6, exp, u-, u-, x_4]",log(abs((exp(((x_6*x_2)*x_6))*exp(-(-(x_4)))))),25.41038703918457,-0.0622012540698051,200,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\log{\left(e^{\operatorname{re}{\left(x_{4}\right)}} e^{\operatorname{re}{\left(x_{2} x_{6}^{2}\right)}} \right)}
"[log, /, exp, *, *, x_6, -0.17, x_6, *, u-, x_4, u-, *, x_6, x_6]",log(abs((exp(((x_6*-0.17)*x_6))/(-(x_4)*-((x_6*x_6)))))),56.30678176879883,-0.064182125031948,200,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\log{\left(e^{- 0.17 \left(\operatorname{re}{\left(x_{6}\right)}\right)^{2} + 0.17 \left(\operatorname{im}{\left(x_{6}\right)}\right)^{2}} \left|{\frac{1}{- x_{4} \left(- x_{6} x_{6}\right)}}\right| \right)}
"[log, /, u-, u-, exp, x_6, *, exp, *, x_6, x_6, u-, x_4]",log(abs((-(-(exp(x_6)))/(exp((x_6*x_6))*-(x_4))))),20.225679397583008,-0.0615716017782688,200,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\log{\left(\frac{e^{- \left(\operatorname{re}{\left(x_{6}\right)}\right)^{2} + \left(\operatorname{im}{\left(x_{6}\right)}\right)^{2}} e^{\operatorname{re}{\left(x_{6}\right)}}}{\left|{- x_{4}}\right|} \right)}
"[-, log, exp, cos, x_4, sqrt, cos, **2, **, x_4, x_1]",(log(abs(exp(cos(x_4))))-sqrt(abs(cos(((x_4**x_1))**2)))),12.935473442077637,-0.0253400243818759,200,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\log{\left(e^{\cos{\left(\operatorname{re}{\left(x_{4}\right)} \right)} \cosh{\left(\operatorname{im}{\left(x_{4}\right)} \right)}} \right)} - \sqrt{\left|{\cos{\left(\left(x_{4}^{x_{1}}\right)^{2} \right)}}\right|}
"[log, /, u-, u-, exp, x_2, *, u-, exp, -4.18, u-, x_4]",log(abs((-(-(exp(x_2)))/(-(exp(-4.18))*-(x_4))))),19.44891929626465,-0.0585109591484069,200,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\log{\left(\frac{65.36 e^{\operatorname{re}{\left(x_{2}\right)}}}{\left|{- x_{4}}\right|} \right)}
"[u-, *, exp, *, *, x_6, 0.85, x_6, exp, u-, x_4]",-((exp(((x_6*0.85)*x_6))*exp(-(x_4)))),23.571741104125977,-0.0618397444486618,200,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- e^{- x_{4}} e^{x_{6} \cdot 0.85 x_{6}}
"[u-, *, u-, *, *, x_6, x_6, u-, x_4, *, x_6, x_6]",-((-(((x_6*x_6)*-(x_4)))*(x_6*x_6))),80.05573272705078,-0.0648226588964462,200,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- x_{6} x_{6} \left(- - x_{4} x_{6} x_{6}\right)
"[/, exp, *, x_6, sqrt, *, x_6, x_6, **2, u-, x_4]",(exp((x_6*sqrt(abs((x_6*x_6)))))/(-(x_4))**2),14.447380065917969,-0.053966961801052,200,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\frac{e^{x_{6} \sqrt{\left|{x_{6}^{2}}\right|}}}{\left(- x_{4}\right)^{2}}
"[u-, *, *, exp, log, 3.21, x_4, exp, *, x_6, *, x_6, x_6]",-(((exp(log(abs(3.21)))*x_4)*exp((x_6*(x_6*x_6))))),30.808887481689453,-0.0622161328792572,200,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- x_{4} e^{x_{6} x_{6} x_{6}} e^{\log{\left(3.21 \right)}}
"[u-, x_6]",-(x_6),92.76863861083984,-0.1396161615848541,201,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- x_{6}
"[+, u-, u-, cos, x_6, x_4]",(-(-(cos(x_6)))+x_4),19.64089012145996,-0.1329508125782013,201,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,x_{4} + \cos{\left(x_{6} \right)}
"[u-, x_2]",-(x_2),79.71253967285156,-0.1381759047508239,201,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- x_{2}
"[**3, u-, x_2]",(-(x_2))**3,77.9101333618164,-0.1373853683471679,201,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\left(- x_{2}\right)^{3}
"[u-, x_4]",-(x_4),22.431339263916016,-0.1366565972566604,201,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- x_{4}
"[u-, -, exp, u-, x_4, **3, x_6]",-((exp(-(x_4))-(x_6)**3)),14.59678840637207,-0.1312834173440933,201,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,x_{6}^{3} - e^{- x_{4}}
"[exp, -, +, x_4, -4.91, **3, u-, x_6]",exp(((x_4+-4.91)-(-(x_6))**3)),12.224775314331056,-0.1120384112000465,201,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{x_{4} - \left(- x_{6}\right)^{3} - 4.91}
"[u-, +, *, x_6, **3, u-, x_6, x_4]",-(((x_6*(-(x_6))**3)+x_4)),17.69089126586914,-0.1315868496894836,201,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- x_{4} - x_{6} \left(- x_{6}\right)^{3}
"[exp, u-, -, exp, u-, x_4, **3, x_6]",exp(-((exp(-(x_4))-(x_6)**3))),13.241080284118652,-0.1295254528522491,201,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{x_{6}^{3} - e^{- x_{4}}}
"[-, sqrt, -, +, x_4, x_1, x_3, **3, x_6]",(sqrt(abs(((x_4+x_1)-x_3)))-(x_6)**3),12.712406158447266,-0.1152916997671127,201,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- x_{6}^{3} + \sqrt{\left|{x_{1} - x_{3} + x_{4}}\right|}
"[u-, u-, exp, cos, **3, x_3]",-(-(exp(cos((x_3)**3)))),22.248044967651367,0.0657073855400085,202,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{\cos{\left(x_{3}^{3} \right)}}
"[u-, u-, -, x_6, exp, u-, x_4]",-(-((x_6-exp(-(x_4))))),16.302953720092773,0.0683755949139595,202,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,x_{6} - e^{- x_{4}}
"[u-, u-, u-, u-, u-, x_0]",-(-(-(-(-(x_0))))),61.57371139526367,0.0579227954149246,202,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- x_{0}
"[u-, u-, u-, sin, log, x_3]",-(-(-(sin(log(abs(x_3)))))),22.112483978271484,0.0674764513969421,202,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- \sin{\left(\log{\left(\left|{x_{3}}\right| \right)} \right)}
"[u-, u-, u-, -, x_6, exp, x_3]",-(-(-((x_6-exp(x_3))))),16.256275177001953,0.0699932128190994,202,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- x_{6} + e^{x_{3}}
"[log, -, -, cos, /, -3.3, x_0, exp, -, 0.74, x_6, exp, exp, x_3]",log(abs(((cos((-3.3/x_0))-exp((0.74-x_6)))-exp(exp(x_3))))),8.834039688110352,0.1096185520291328,202,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\log{\left(\left|{e^{e^{x_{3}}} - \cos{\left(- \frac{3.3}{x_{0}} \right)} + 2.09 e^{- x_{6}}}\right| \right)}
"[u-, u-, u-, +, cos, x_7, x_4]",-(-(-((cos(x_7)+x_4)))),21.057132720947266,0.0678560808300972,202,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- x_{4} - \cos{\left(x_{7} \right)}
"[sqrt, -, -, x_6, exp, -, 0.74, x_4, x_0]",sqrt(abs(((x_6-exp((0.74-x_4)))-x_0))),9.684142112731934,0.0845480486750602,202,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\sqrt{\left|{x_{0} - x_{6} + 2.09 e^{- x_{4}}}\right|}
"[u-, u-, -, **3, x_6, u-, x_4]",-(-(((x_6)**3--(x_4)))),13.271806716918944,0.0731862038373947,202,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,x_{4} + x_{6}^{3}
"[u-, u-, u-, u-, u-, x_4]",-(-(-(-(-(x_4))))),22.431339263916016,0.0580630339682102,202,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- x_{4}
"[u-, u-, u-, **3, exp, x_3]",-(-(-((exp(x_3))**3))),22.400041580200195,0.0625641644001007,202,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- \left(e^{x_{3}}\right)^{3}
"[exp, u-, exp, u-, u-, 1.28]",exp(-(exp(-(-(1.28))))),100.53578186035156,-0.0682239755988121,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{- e^{1.28}}
"[exp, u-, exp, u-, u-, -1.16]",exp(-(exp(-(-(-1.16))))),100.53578186035156,-0.0682239755988121,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{- \frac{1}{3.18}}
"[u-, exp, u-, exp, u-, 1.28]",-(exp(-(exp(-(1.28))))),100.53578186035156,-0.0682239755988121,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- \frac{1}{e^{e^{-1.28}}}
"[exp, u-, exp, u-, u-, -3.78]",exp(-(exp(-(-(-3.78))))),100.53578186035156,-0.0682239755988121,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{- \frac{1}{43.81}}
"[u-, exp, u-, **2, **2, x_3]",-(exp(-(((x_3)**2)**2))),21.88907241821289,-0.0609098374843597,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- e^{- \left(x_{3}^{2}\right)^{2}}
"[exp, u-, exp, u-, u-, -0.95]",exp(-(exp(-(-(-0.95))))),100.53578186035156,-0.0682239755988121,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{- \frac{1}{2.58}}
"[exp, exp, u-, u-, u-, x_4]",exp(exp(-(-(-(x_4))))),22.431339263916016,-0.0652799531817436,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{e^{- x_{4}}}
"[exp, exp, u-, u-, u-, 0.92]",exp(exp(-(-(-(0.92))))),100.53578186035156,-0.0682239755988121,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{e^{-0.92}}
"[exp, u-, u-, exp, **2, x_3]",exp(-(-(exp((x_3)**2)))),22.195417404174805,-0.061479739844799,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{e^{x_{3}^{2}}}
"[exp, u-, exp, u-, u-, -1.71]",exp(-(exp(-(-(-1.71))))),100.53578186035156,-0.0682239755988121,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{- \frac{1}{5.52}}
"[exp, u-, exp, u-, u-, x_4]",exp(-(exp(-(-(x_4))))),22.431339263916016,-0.0652799531817436,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{- e^{x_{4}}}
"[exp, u-, **2, **2, u-, x_3]",exp(-(((-(x_3))**2)**2)),21.88907241821289,-0.0609098374843597,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{- \left(\left(- x_{3}\right)^{2}\right)^{2}}
"[exp, exp, u-, u-, u-, 3.61]",exp(exp(-(-(-(3.61))))),100.53578186035156,-0.0682239755988121,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{e^{-3.61}}
"[u-, u-, **2, **2, sin, x_3]",-(-(((sin(x_3))**2)**2)),21.8768367767334,-0.056975282728672,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\left(\sin^{2}{\left(x_{3} \right)}\right)^{2}
"[u-, sin, log, **3, sqrt, x_3]",-(sin(log(abs((sqrt(abs(x_3)))**3)))),21.068790435791016,-0.0484462901949882,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- \sin{\left(\log{\left(\left|{x_{3}}\right|^{\frac{3}{2}} \right)} \right)}
"[exp, exp, u-, u-, u-, 1.49]",exp(exp(-(-(-(1.49))))),100.53578186035156,-0.0682239755988121,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{e^{-1.49}}
"[u-, sin, log, log, exp, x_3]",-(sin(log(abs(log(abs(exp(x_3))))))),21.60420799255371,-0.0521551147103309,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- \sin{\left(\log{\left(\left|{\log{\left(e^{\operatorname{re}{\left(x_{3}\right)}} \right)}}\right| \right)} \right)}
"[exp, exp, u-, u-, u-, -0.95]",exp(exp(-(-(-(-0.95))))),100.53578186035156,-0.0682239755988121,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{e^{0.95}}
"[exp, u-, exp, u-, u-, -1.25]",exp(-(exp(-(-(-1.25))))),100.53578186035156,-0.0682239755988121,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{- \frac{1}{3.49}}
"[exp, u-, **2, **2, sin, x_3]",exp(-(((sin(x_3))**2)**2)),21.814462661743164,-0.0567764639854431,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{- \left(\sin^{2}{\left(x_{3} \right)}\right)^{2}}
"[exp, u-, exp, u-, u-, 1.49]",exp(-(exp(-(-(1.49))))),100.53578186035156,-0.0682239755988121,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{- e^{1.49}}
"[exp, u-, exp, u-, u-, -1.36]",exp(-(exp(-(-(-1.36))))),100.53578186035156,-0.0682239755988121,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{- \frac{1}{3.89}}
"[**3, +, -, *, cos, -0.95, log, x_4, **3, +, x_6, x_6, cos, log, x_0]",((((cos(-0.95)*log(abs(x_4)))-((x_6+x_6))**3)+cos(log(abs(x_0)))))**3,9.274279594421388,0.0282784439623355,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\left(- \left(x_{6} + x_{6}\right)^{3} + \log{\left(\left|{x_{4}}\right| \right)} \cos{\left(-0.95 \right)} + \cos{\left(\log{\left(\left|{x_{0}}\right| \right)} \right)}\right)^{3}
"[u-, exp, exp, u-, u-, -1.71]",-(exp(exp(-(-(-1.71))))),100.53578186035156,-0.0682239755988121,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- e^{e^{-1.71}}
