parsable_tree,readable_tree,accuracy,interpretability,ground_truth_value,seed,pop_size,num_gen,num_offsprings,encoder_type,ground_truth_type,sampling,warm-up,data,split_seed,latex_tree,problem
"[-, -, max, x_5, /, x_12, 2.27, /, -, x_10, x_2, 4.34, +, x_12, 2.64]","((max(x_5,(x_12/2.27))-((x_10-x_2)/4.34))-(x_12+2.64))",19.30432891845703,-64.69999694824219,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,41,"\operatorname{max}\left(x_5, \frac{x_{12}}{2.27}\right)-\frac{x_{10}-x_2}{4.34}-x_{12}+2.64",boston
"[+, max, /, max, x_11, x_5, -2.77, x_10, -, -, x_12, x_3, max, log, x_5, x_5]","(max((max(x_11,x_5)/-2.77),x_10)+((x_12-x_3)-max(log(abs(x_5)),x_5)))",18.834644317626957,-49.29999923706055,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,41,"\operatorname{max}\left(\frac{\operatorname{max}\left(x_{11}, x_5\right)}{-2.77}, x_{10}\right)+x_{12}-x_3-\operatorname{max}\left(\ln\left(|x_5|\right), x_5\right)",boston
"[-, x_5, +, x_12, x_10]",(x_5-(x_12+x_10)),27.90909194946289,-77.0999984741211,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,41,x_5-x_{12}+x_{10},boston
"[-, -, max, x_5, /, x_12, 2.27, /, -, x_12, x_3, 4.34, x_12]","((max(x_5,(x_12/2.27))-((x_12-x_3)/4.34))-x_12)",19.652631759643555,-65.5999984741211,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,41,"\operatorname{max}\left(x_5, \frac{x_{12}}{2.27}\right)-\frac{x_{12}-x_3}{4.34}-x_{12}",boston
"[-, x_12, max, x_3, x_5]","(x_12-max(x_3,x_5))",21.19835090637207,-69.19999694824219,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,41,"x_{12}-\operatorname{max}\left(x_3, x_5\right)",boston
"[-, max, x_5, /, x_12, 2.27, x_12]","(max(x_5,(x_12/2.27))-x_12)",20.033185958862305,-68.30000305175781,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,41,"\operatorname{max}\left(x_5, \frac{x_{12}}{2.27}\right)-x_{12}",boston
"[+, max, /, max, x_3, x_5, -2.77, x_10, -, -, x_12, x_3, max, /, x_12, 2.27, x_5]","(max((max(x_3,x_5)/-2.77),x_10)+((x_12-x_3)-max((x_12/2.27),x_5)))",19.250795364379883,-52.5,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,41,"\operatorname{max}\left(\frac{\operatorname{max}\left(x_3, x_5\right)}{-2.77}, x_{10}\right)+x_{12}-x_3-\operatorname{max}\left(\frac{x_{12}}{2.27}, x_5\right)",boston
"[+, +, x_12, -, +, x_12, x_10, x_5, *, -, -, x_3, x_12, -0.77, +, x_12, x_10]",((x_12+((x_12+x_10)-x_5))+(((x_3-x_12)--0.77)*(x_12+x_10))),25.65618324279785,-71.69999694824219,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,41,x_{12}+x_{12}+x_{10}-x_5+\left(x_3-x_{12}+0.77\right) \left(x_{12}+x_{10}\right),boston
"[-, x_12, x_5]",(x_12-x_5),31.643882751464844,-78.0,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,41,x_{12}-x_5,boston
"[+, x_12, -, x_10, x_5]",(x_12+(x_10-x_5)),27.90909194946289,-77.0999984741211,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,41,x_{12}+x_{10}-x_5,boston
"[+, x_12, -, x_10, -, x_5, x_12]",(x_12+(x_10-(x_5-x_12))),27.588987350463867,-76.19999694824219,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,41,x_{12}+x_{10}-x_5-x_{12},boston
"[+, x_12, -, *, +, x_12, x_3, x_5, -, x_5, x_12]",(x_12+(((x_12+x_3)*x_5)-(x_5-x_12))),23.3973445892334,-74.4000015258789,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,41,x_{12}+\left(x_{12}+x_3\right) x_5-x_5-x_{12},boston
[x_12],x_12,40.744754791259766,-78.9000015258789,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,41,x_{12},boston
"[+, max, -, **3, x_11, -, x_10, x_5, max, log, 0.85, +, x_12, x_7, +, max, x_5, log, x_5, -, *, -3.58, x_12, x_7]","(max(((x_11)**3-(x_10-x_5)),max(log(abs(0.85)),(x_12+x_7)))+(max(x_5,log(abs(x_5)))+((-3.58*x_12)-x_7)))",17.404695510864258,-33.900001525878906,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,41,"\operatorname{max}\left({x_{11}}^3-x_{10}-x_5, \operatorname{max}\left(\ln\left(|0.85|\right), x_{12}+x_7\right)\right)+\operatorname{max}\left(x_5, \ln\left(|x_5|\right)\right)-3.58\times x_{12}-x_7",boston
"[+, max, -, +, x_5, x_5, x_5, max, x_6, +, x_12, x_7, +, max, x_5, log, x_5, -, *, -3.58, x_12, x_7]","(max(((x_5+x_5)-x_5),max(x_6,(x_12+x_7)))+(max(x_5,log(abs(x_5)))+((-3.58*x_12)-x_7)))",19.949607849121094,-46.59999847412109,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,41,"\operatorname{max}\left(x_5+x_5-x_5, \operatorname{max}\left(x_6, x_{12}+x_7\right)\right)+\operatorname{max}\left(x_5, \ln\left(|x_5|\right)\right)-3.58\times x_{12}-x_7",boston
"[+, +, x_10, -, x_12, +, x_3, x_5, -, *, x_12, x_5, -, x_5, x_12]",((x_10+(x_12-(x_3+x_5)))+((x_12*x_5)-(x_5-x_12))),23.04633903503418,-72.5999984741211,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,41,x_{10}+x_{12}-x_3+x_5+x_{12} x_5-x_5-x_{12},boston
"[-, +, max, x_5, log, x_5, -, *, -3.58, x_12, x_7, -, x_10, max, x_5, x_6]","((max(x_5,log(abs(x_5)))+((-3.58*x_12)-x_7))-(x_10-max(x_5,x_6)))",20.08576774597168,-52.70000076293945,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,41,"\operatorname{max}\left(x_5, \ln\left(|x_5|\right)\right)-3.58\times x_{12}-x_7-x_{10}-\operatorname{max}\left(x_5, x_6\right)",boston
"[+, -, x_10, max, x_12, log, x_5, -, +, x_12, x_12, x_5]","((x_10-max(x_12,log(abs(x_5))))+((x_12+x_12)-x_5))",21.866470336914062,-57.900001525878906,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,41,"x_{10}-\operatorname{max}\left(x_{12}, \ln\left(|x_5|\right)\right)+x_{12}+x_{12}-x_5",boston
"[+, *, +, x_9, -3.58, -, *, 2.44, x_5, x_10, *, +, -, x_9, -3.58, x_6, x_12]",(((x_9+-3.58)*((2.44*x_5)-x_10))+(((x_9--3.58)+x_6)*x_12)),21.92037010192871,-71.69999694824219,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,41,\left(x_9-3.58\right) \left(2.44\times x_5-x_{10}\right)+\left(x_9+3.58+x_6\right) x_{12},boston
"[+, max, -, -, x_7, x_7, -, x_10, x_5, max, +, x_6, x_2, x_12, +, max, x_5, log, x_5, -, *, -3.58, x_12, -1.98]","(max(((x_7-x_7)-(x_10-x_5)),max((x_6+x_2),x_12))+(max(x_5,log(abs(x_5)))+((-3.58*x_12)--1.98)))",19.272754669189453,-45.70000076293945,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,41,"\operatorname{max}\left(x_7-x_7-x_{10}-x_5, \operatorname{max}\left(x_6+x_2, x_{12}\right)\right)+\operatorname{max}\left(x_5, \ln\left(|x_5|\right)\right)-3.58\times x_{12}+1.98",boston
"[+, max, -, -, x_5, x_12, -, x_10, x_5, max, *, -3.58, x_12, +, x_12, x_7, +, max, x_5, log, x_5, -, *, -3.58, x_12, x_7]","(max(((x_5-x_12)-(x_10-x_5)),max((-3.58*x_12),(x_12+x_7)))+(max(x_5,log(abs(x_5)))+((-3.58*x_12)-x_7)))",17.566490173339844,-44.79999923706055,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,41,"\operatorname{max}\left(x_5-x_{12}-x_{10}-x_5, \operatorname{max}\left(-3.58\times x_{12}, x_{12}+x_7\right)\right)+\operatorname{max}\left(x_5, \ln\left(|x_5|\right)\right)-3.58\times x_{12}-x_7",boston
"[+, x_12, -, *, x_2, x_5, -, x_5, x_12]",(x_12+((x_2*x_5)-(x_5-x_12))),24.828317642211918,-75.30000305175781,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,41,x_{12}+x_2 x_5-x_5-x_{12},boston
