parsable_tree,readable_tree,accuracy,interpretability,ground_truth_value,seed,pop_size,num_gen,num_offsprings,encoder_type,ground_truth_type,sampling,warm-up,data,split_seed,latex_tree,problem
"[*, +, max, log, x_5, -, x_5, x_10, *, -3.97, x_12, +, +, x_5, max, x_8, x_5, max, x_6, 4.53]","((max(log(abs(x_5)),(x_5-x_10))+(-3.97*x_12))*((x_5+max(x_8,x_5))+max(x_6,4.53)))",18.563913345336918,-47.5,1234.0,706,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,"\left(- 3.97 x_{12} + \max\left(- x_{10} + x_{5}, \log{\left(\left|{x_{5}}\right| \right)}\right)\right) \left(x_{5} + \max\left(4.53, x_{6}\right) + \max\left(x_{5}, x_{8}\right)\right)",boston
"[*, +, max, /, x_1, -0.83, -, x_5, x_10, 3.54, +, -, -0.83, -, 2.77, x_12, x_12]","((max((x_1/-0.83),(x_5-x_10))+3.54)*((-0.83-(2.77-x_12))+x_12))",21.0307559967041,-63.79999923706055,1234.0,706,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,"\left(\max\left(\frac{x_{1}}{-0.83}, - x_{10} + x_{5}\right) + 3.54\right) \left(x_{12} - \left(2.77 - x_{12}\right) - 0.83\right)",boston
"[*, +, -, -, x_5, x_10, x_10, *, -3.97, x_12, +, +, x_5, max, x_10, x_5, max, x_6, 4.53]","((((x_5-x_10)-x_10)+(-3.97*x_12))*((x_5+max(x_10,x_5))+max(x_6,4.53)))",19.567426681518555,-59.5,1234.0,706,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,"\left(x_{5} + \max\left(4.53, x_{6}\right) + \max\left(x_{10}, x_{5}\right)\right) \left(- x_{10} - x_{10} - 3.97 x_{12} + x_{5}\right)",boston
[x_12],x_12,39.54974365234375,-78.9000015258789,1234.0,707,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{12},boston
"[-, x_12, x_5]",(x_12-x_5),34.15042495727539,-78.0,1234.0,707,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{12} - x_{5},boston
"[-, max, x_3, x_5, x_12]","(max(x_3,x_5)-x_12)",23.511693954467773,-69.19999694824219,1234.0,707,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,"- x_{12} + \max\left(x_{3}, x_{5}\right)",boston
"[-, x_5, x_12]",(x_5-x_12),34.15042495727539,-78.0,1234.0,707,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,- x_{12} + x_{5},boston
"[-, x_12, -, -, x_5, x_12, x_10]",(x_12-((x_5-x_12)-x_10)),28.021913528442383,-76.19999694824219,1234.0,707,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{12} - \left(- x_{10} - x_{12} + x_{5}\right),boston
"[-, -, max, x_8, x_5, x_12, x_8]","((max(x_8,x_5)-x_12)-x_8)",21.66238594055176,-68.30000305175781,1234.0,707,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,"- x_{12} - x_{8} + \max\left(x_{5}, x_{8}\right)",boston
"[+, -, x_12, x_5, x_10]",((x_12-x_5)+x_10),29.503374099731445,-77.0999984741211,1234.0,707,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{10} + x_{12} - x_{5},boston
"[+, +, /, +, x_5, x_10, -2.37, x_12, x_10]",((((x_5+x_10)/-2.37)+x_12)+x_10),28.00801658630371,-75.30000305175781,1234.0,707,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{10} + x_{12} + \frac{x_{10} + x_{5}}{-2.37},boston
"[-, *, max, -, x_5, x_12, x_9, x_12, -, -, max, x_10, x_5, x_12, x_10]","((max((x_5-x_12),x_9)*x_12)-((max(x_10,x_5)-x_12)-x_10))",18.52336311340332,-61.29999923706055,1234.0,707,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,"x_{12} \max\left(x_{9}, - x_{12} + x_{5}\right) - \left(- x_{10} - x_{12} + \max\left(x_{10}, x_{5}\right)\right)",boston
"[-, -, max, x_3, x_5, +, *, x_12, x_9, *, x_5, x_9, x_12]","((max(x_3,x_5)-((x_12*x_9)+(x_5*x_9)))-x_12)",20.23360824584961,-65.5999984741211,1234.0,707,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,"- x_{12} - \left(x_{12} x_{9} + x_{5} x_{9}\right) + \max\left(x_{3}, x_{5}\right)",boston
"[-, -, max, +, x_10, x_3, x_5, x_12, x_10]","((max((x_10+x_3),x_5)-x_12)-x_10)",21.105897903442383,-67.4000015258789,1234.0,707,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,"- x_{10} - x_{12} + \max\left(x_{5}, x_{10} + x_{3}\right)",boston
"[-, -, x_5, x_12, x_10]",((x_5-x_12)-x_10),29.503374099731445,-77.0999984741211,1234.0,707,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,- x_{10} - x_{12} + x_{5},boston
"[-, x_12, max, x_3, x_5]","(x_12-max(x_3,x_5))",23.511693954467773,-69.19999694824219,1234.0,707,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,"x_{12} - \max\left(x_{3}, x_{5}\right)",boston
"[-, -, -, x_5, x_12, x_12, x_10]",(((x_5-x_12)-x_12)-x_10),28.021913528442383,-76.19999694824219,1234.0,707,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,- x_{10} - x_{12} - x_{12} + x_{5},boston
"[-, *, max, -, x_5, x_10, x_9, x_12, -, max, x_3, x_5, x_12]","((max((x_5-x_10),x_9)*x_12)-(max(x_3,x_5)-x_12))",19.35596466064453,-62.20000076293945,1234.0,707,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,"x_{12} \max\left(x_{9}, - x_{10} + x_{5}\right) - \left(- x_{12} + \max\left(x_{3}, x_{5}\right)\right)",boston
[x_12],x_12,39.54974365234375,-78.9000015258789,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{12},boston
"[-, x_5, x_12]",(x_5-x_12),34.15042495727539,-78.0,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,- x_{12} + x_{5},boston
"[-, x_12, -, x_5, +, x_10, x_12]",(x_12-(x_5-(x_10+x_12))),28.021913528442383,-76.19999694824219,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{12} - \left(x_{5} - \left(x_{10} + x_{12}\right)\right),boston
"[+, +, x_12, x_12, +, +, *, x_10, x_5, -, -1.28, x_5, x_10]",((x_12+x_12)+(((x_10*x_5)+(-1.28-x_5))+x_10)),23.15355491638184,-73.5,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{10} x_{5} + x_{10} + x_{12} + x_{12} - x_{5} - 1.28,boston
"[+, +, x_12, +, *, x_12, x_8, x_12, +, +, *, x_12, x_5, -, -1.28, x_5, x_10]",((x_12+((x_12*x_8)+x_12))+(((x_12*x_5)+(-1.28-x_5))+x_10)),21.969350814819336,-71.69999694824219,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{10} + x_{12} x_{5} + x_{12} x_{8} + x_{12} + x_{12} - x_{5} - 1.28,boston
"[+, +, x_9, +, x_12, x_12, +, +, *, x_10, x_5, -, -1.28, x_5, x_10]",((x_9+(x_12+x_12))+(((x_10*x_5)+(-1.28-x_5))+x_10)),23.01380920410156,-72.5999984741211,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{10} x_{5} + x_{10} + x_{12} + x_{12} - x_{5} + x_{9} - 1.28,boston
"[-, -, -1.28, x_12, +, *, x_10, x_5, x_12]",((-1.28-x_12)-((x_10*x_5)+x_12)),26.333646774291992,-75.30000305175781,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,- x_{12} - \left(x_{10} x_{5} + x_{12}\right) - 1.28,boston
"[+, +, x_12, +, *, x_12, x_8, *, x_5, x_12, +, +, *, x_10, x_5, -, x_12, x_10, x_10]",((x_12+((x_12*x_8)+(x_5*x_12)))+(((x_10*x_5)+(x_12-x_10))+x_10)),21.67839813232422,-70.80000305175781,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{10} x_{5} - x_{10} + x_{10} + x_{12} x_{5} + x_{12} x_{8} + x_{12} + x_{12},boston
"[+, max, x_12, x_12, -, x_9, max, +, x_3, x_9, x_5]","(max(x_12,x_12)+(x_9-max((x_3+x_9),x_5)))",21.252403259277344,-63.09999847412109,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,"x_{12} + x_{9} - \max\left(x_{5}, x_{3} + x_{9}\right)",boston
"[+, x_12, *, x_10, x_5]",(x_12+(x_10*x_5)),28.573686599731445,-77.0999984741211,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{10} x_{5} + x_{12},boston
"[-, -, -1.28, x_12, +, +, *, x_10, x_5, -, x_12, x_5, x_10]",((-1.28-x_12)-(((x_10*x_5)+(x_12-x_5))+x_10)),23.15355491638184,-73.5,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,- x_{12} - \left(x_{10} x_{5} + x_{10} + x_{12} - x_{5}\right) - 1.28,boston
"[+, max, x_12, *, x_10, max, x_11, x_5, -, x_9, max, +, x_3, x_9, x_5]","(max(x_12,(x_10*max(x_11,x_5)))+(x_9-max((x_3+x_9),x_5)))",19.79100608825684,-53.400001525878906,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,"x_{9} + \max\left(x_{12}, x_{10} \max\left(x_{11}, x_{5}\right)\right) - \max\left(x_{5}, x_{3} + x_{9}\right)",boston
"[+, -, x_12, max, x_10, x_5, -, +, x_10, x_12, max, -, x_1, x_1, x_5]","((x_12-max(x_10,x_5))+((x_10+x_12)-max((x_1-x_1),x_5)))",21.07510757446289,-61.29999923706055,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,"x_{10} + x_{12} + x_{12} - \max\left(x_{10}, x_{5}\right) - \max\left(x_{5}, - x_{1} + x_{1}\right)",boston
"[-, -, -1.28, x_12, +, +, *, x_10, x_5, x_12, x_10]",((-1.28-x_12)-(((x_10*x_5)+x_12)+x_10)),24.089439392089844,-74.4000015258789,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,- x_{12} - \left(x_{10} x_{5} + x_{10} + x_{12}\right) - 1.28,boston
[x_12],x_12,39.54974365234375,-78.9000015258789,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{12},boston
"[-, -, *, -, x_8, x_5, x_10, -, *, -3.58, x_12, +, x_7, x_10, *, +, x_12, -4.71, -, *, -3.58, x_12, +, x_7, x_10]",((((x_8-x_5)*x_10)-((-3.58*x_12)-(x_7+x_10)))-((x_12+-4.71)*((-3.58*x_12)-(x_7+x_10)))),22.6591911315918,-68.0999984741211,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{10} \left(- x_{5} + x_{8}\right) - \left(- 3.58 x_{12} - \left(x_{10} + x_{7}\right)\right) \left(x_{12} - 4.71\right) - \left(- 3.58 x_{12} - \left(x_{10} + x_{7}\right)\right),boston
"[-, x_5, +, x_12, *, x_5, x_8]",(x_5-(x_12+(x_5*x_8))),26.46763038635254,-76.19999694824219,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{5} - \left(x_{12} + x_{5} x_{8}\right),boston
"[+, *, x_10, +, x_5, x_5, *, +, x_12, -3.58, -, *, -3.58, x_12, x_10]",((x_10*(x_5+x_5))+((x_12+-3.58)*((-3.58*x_12)-x_10))),23.277931213378903,-72.5999984741211,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{10} \left(x_{5} + x_{5}\right) + \left(- x_{10} - 3.58 x_{12}\right) \left(x_{12} - 3.58\right),boston
"[-, x_5, x_12]",(x_5-x_12),34.15042495727539,-78.0,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,- x_{12} + x_{5},boston
"[-, -, -, x_5, x_12, +, x_12, *, x_5, x_12, -4.71]",(((x_5-x_12)-(x_12+(x_5*x_12)))--4.71),24.817184448242188,-74.4000015258789,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,- x_{12} + x_{5} - \left(x_{12} x_{5} + x_{12}\right) - -4.71,boston
"[-, -, *, -, -4.71, x_5, x_10, -, *, -3.58, x_12, x_10, *, +, x_12, -4.71, -, *, -3.58, x_12, +, x_7, x_2]",((((-4.71-x_5)*x_10)-((-3.58*x_12)-x_10))-((x_12+-4.71)*((-3.58*x_12)-(x_7+x_2)))),23.0849666595459,-69.0,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{10} \left(- x_{5} - 4.71\right) - \left(- x_{10} - 3.58 x_{12}\right) - \left(- 3.58 x_{12} - \left(x_{2} + x_{7}\right)\right) \left(x_{12} - 4.71\right),boston
"[-, x_5, *, +, x_12, -4.71, -, *, -3.58, x_12, +, x_7, x_10]",(x_5-((x_12+-4.71)*((-3.58*x_12)-(x_7+x_10)))),24.03163146972656,-73.5,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{5} - \left(- 3.58 x_{12} - \left(x_{10} + x_{7}\right)\right) \left(x_{12} - 4.71\right),boston
"[-, *, +, x_12, -4.71, -, *, -3.58, x_12, +, x_7, x_10, -, max, **3, x_5, +, x_12, -4.71, x_9]","(((x_12+-4.71)*((-3.58*x_12)-(x_7+x_10)))-(max((x_5)**3,(x_12+-4.71))-x_9))",22.038057327270508,-54.29999923706055,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,"\left(- 3.58 x_{12} - \left(x_{10} + x_{7}\right)\right) \left(x_{12} - 4.71\right) - \left(- x_{9} + \max\left(x_{5}^{3}, x_{12} - 4.71\right)\right)",boston
"[-, *, +, x_12, -4.71, -, *, -3.58, x_12, x_10, -, max, **3, x_5, +, x_7, x_10, -, *, x_10, x_5, *, x_12, x_12]","(((x_12+-4.71)*((-3.58*x_12)-x_10))-(max((x_5)**3,(x_7+x_10))-((x_10*x_5)-(x_12*x_12))))",21.70991897583008,-52.5,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,"\left(- x_{10} - 3.58 x_{12}\right) \left(x_{12} - 4.71\right) - \left(- (x_{10} x_{5} - x_{12} x_{12}) + \max\left(x_{5}^{3}, x_{10} + x_{7}\right)\right)",boston
"[-, *, +, x_12, -4.71, -, *, -3.58, x_12, x_10, -, max, **3, x_5, *, x_12, x_10, -, -, x_0, x_5, x_2]","(((x_12+-4.71)*((-3.58*x_12)-x_10))-(max((x_5)**3,(x_12*x_10))-((x_0-x_5)-x_2)))",22.01789665222168,-53.400001525878906,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,"\left(- x_{10} - 3.58 x_{12}\right) \left(x_{12} - 4.71\right) - \left(- (x_{0} - x_{2} - x_{5}) + \max\left(x_{5}^{3}, x_{10} x_{12}\right)\right)",boston
"[-, -, x_5, x_12, x_10]",((x_5-x_12)-x_10),29.503374099731445,-77.0999984741211,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,- x_{10} - x_{12} + x_{5},boston
