parsable_tree,readable_tree,accuracy,interpretability,seed,pop_size,num_gen,num_offsprings,encoder_type,ground_truth_type,sampling,warm-up,data,latex_tree
[x_12],x_12,39.54974365234375,0.0426592864096164,200,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,x_{12}
[x_6],x_6,75.39015197753906,0.0397217124700546,200,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,x_{6}
[x_4],x_4,72.19047546386719,0.0403773672878742,200,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,x_{4}
"[+, cos, u-, exp, log, x_5, x_12]",(cos(-(exp(log(abs(x_5)))))+x_12),24.221834182739254,0.0527269802987575,200,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,x_{12} + \cos{\left(- e^{\log{\left(\left|{x_{5}}\right| \right)}} \right)}
"[+, +, cos, -, x_12, +, x_9, x_5, x_12, x_12]",((cos((x_12-(x_9+x_5)))+x_12)+x_12),24.040367126464844,0.0556174740195274,200,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,x_{12} + x_{12} + \cos{\left(x_{12} - \left(x_{5} + x_{9}\right) \right)}
"[exp, u-, +, exp, x_12, x_12]",exp(-((exp(x_12)+x_12))),30.956933975219727,0.0475583896040916,200,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,e^{- x_{12} - e^{x_{12}}}
"[+, +, cos, x_5, +, x_12, **2, cos, x_10, +, cos, -, x_12, +, x_9, x_5, x_12]",((cos(x_5)+(x_12+(cos(x_10))**2))+(cos((x_12-(x_9+x_5)))+x_12)),21.91594886779785,0.0785165950655937,200,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,x_{12} + x_{12} + \cos^{2}{\left(x_{10} \right)} + \cos{\left(x_{5} \right)} + \cos{\left(x_{12} - \left(x_{5} + x_{9}\right) \right)}
"[+, +, cos, x_5, x_12, +, cos, x_12, x_12]",((cos(x_5)+x_12)+(cos(x_12)+x_12)),23.361326217651367,0.0623895078897476,200,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,x_{12} + x_{12} + \cos{\left(x_{12} \right)} + \cos{\left(x_{5} \right)}
"[+, +, cos, -, x_12, +, x_9, x_5, x_12, exp, /, x_12, 4.21]",((cos((x_12-(x_9+x_5)))+x_12)+exp((x_12/4.21))),23.586061477661133,0.0613550841808319,200,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,x_{12} + e^{\frac{x_{12}}{4.21}} + \cos{\left(x_{12} - \left(x_{5} + x_{9}\right) \right)}
"[+, x_5, exp, +, exp, u-, x_12, cos, x_12]",(x_5+exp((exp(-(x_12))+cos(x_12)))),26.924028396606445,0.0490557551383972,200,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,x_{5} + e^{\cos{\left(x_{12} \right)} + e^{- x_{12}}}
"[exp, exp, exp, +, +, x_12, x_12, x_6]",exp(exp(exp(((x_12+x_12)+x_6)))),56.09983825683594,0.0423167087137699,200,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,e^{e^{e^{x_{12} + x_{12} + x_{6}}}}
"[+, +, cos, u-, *, x_6, x_12, x_12, cos, x_5]",((cos(-((x_6*x_12)))+x_12)+cos(x_5)),23.63274574279785,0.0592424310743808,200,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,x_{12} + \cos{\left(x_{5} \right)} + \cos{\left(- x_{12} x_{6} \right)}
"[exp, exp, u-, +, exp, x_12, x_12]",exp(exp(-((exp(x_12)+x_12)))),33.709712982177734,0.0458079166710376,200,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,e^{e^{- x_{12} - e^{x_{12}}}}
"[+, cos, *, x_6, +, exp, x_5, x_6, x_12]",(cos((x_6*(exp(x_5)+x_6)))+x_12),29.49171638488769,0.0483820140361785,200,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,x_{12} + \cos{\left(x_{6} \left(x_{6} + e^{x_{5}}\right) \right)}
"[exp, u-, +, exp, +, x_12, x_12, x_12]",exp(-((exp((x_12+x_12))+x_12))),32.72993087768555,0.0469919815659523,200,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,e^{- x_{12} - e^{x_{12} + x_{12}}}
"[+, x_12, +, x_12, exp, cos, x_5]",(x_12+(x_12+exp(cos(x_5)))),24.908588409423828,0.0498313829302787,200,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,x_{12} + x_{12} + e^{\cos{\left(x_{5} \right)}}
"[+, x_12, +, x_12, exp, u-, exp, x_6]",(x_12+(x_12+exp(-(exp(x_6))))),38.98918151855469,0.0448493435978889,200,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,x_{12} + x_{12} + e^{- e^{x_{6}}}
"[exp, u-, +, x_12, exp, +, x_12, -4.26]",exp(-((x_12+exp((x_12+-4.26))))),30.23013687133789,0.0477302335202693,200,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,e^{- x_{12} - 0.01 e^{x_{12}}}
"[+, +, cos, x_5, x_12, cos, cos, exp, x_10]",((cos(x_5)+x_12)+cos(cos(exp(x_10)))),22.0142822265625,0.063697412610054,200,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,x_{12} + \cos{\left(x_{5} \right)} + \cos{\left(\cos{\left(e^{x_{10}} \right)} \right)}
"[+, u-, u-, u-, u-, x_11, exp, exp, u-, u-, x_3]",(-(-(-(-(x_11))))+exp(exp(-(-(x_3))))),75.30288696289062,0.0970295220613479,201,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,x_{11} + e^{e^{x_{3}}}
"[+, exp, u-, exp, u-, x_5, exp, u-, x_12]",(exp(-(exp(-(x_5))))+exp(-(x_12))),27.492469787597656,0.1009367406368255,201,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,e^{- e^{- x_{5}}} + e^{- x_{12}}
"[+, exp, u-, exp, u-, x_3, exp, u-, x_12]",(exp(-(exp(-(x_3))))+exp(-(x_12))),29.293437957763672,0.0994773656129837,201,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,e^{- e^{- x_{3}}} + e^{- x_{12}}
"[+, u-, u-, exp, u-, x_3, u-, exp, u-, x_12]",(-(-(exp(-(x_3))))+-(exp(-(x_12)))),30.162790298461918,0.0988272130489349,201,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,e^{- x_{3}} - e^{- x_{12}}
"[+, u-, u-, exp, u-, x_3, u-, u-, exp, u-, x_1]",(-(-(exp(-(x_3))))+-(-(exp(-(x_1))))),71.21304321289062,0.0972803086042404,201,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,e^{- x_{3}} + e^{- x_{1}}
"[+, exp, u-, u-, u-, x_3, u-, exp, exp, u-, x_12]",(exp(-(-(-(x_3))))+-(exp(exp(-(x_12))))),31.417856216430664,0.0980684012174606,201,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,- e^{e^{- x_{12}}} + e^{- x_{3}}
"[+, u-, u-, u-, x_5, u-, exp, exp, u-, x_12]",(-(-(-(x_5)))+-(exp(exp(-(x_12))))),28.53515243530273,0.1003416329622268,201,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,- x_{5} - e^{e^{- x_{12}}}
"[+, exp, u-, exp, cos, x_5, exp, u-, x_12]",(exp(-(exp(cos(x_5))))+exp(-(x_12))),24.418285369873047,0.1039734333753585,201,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,e^{- e^{\cos{\left(x_{5} \right)}}} + e^{- x_{12}}
"[+, exp, sin, -, x_5, cos, x_3, +, u-, exp, u-, x_3, exp, u-, x_12]",(exp(sin((x_5-cos(x_3))))+(-(exp(-(x_3)))+exp(-(x_12)))),23.20760154724121,0.1100336462259292,201,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,e^{\sin{\left(x_{5} - \cos{\left(x_{3} \right)} \right)}} - e^{- x_{3}} + e^{- x_{12}}
"[exp, exp, exp, exp, exp, x_9]",exp(exp(exp(exp(exp(x_9))))),87.866943359375,0.0188462287187576,202,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,e^{e^{e^{e^{e^{x_{9}}}}}}
"[exp, exp, exp, exp, **3, x_5]",exp(exp(exp(exp((x_5)**3)))),55.1816520690918,0.0210798978805542,202,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,e^{e^{e^{e^{x_{5}^{3}}}}}
"[log, exp, u-, exp, exp, x_5]",log(abs(exp(-(exp(exp(x_5)))))),41.824485778808594,0.0237495936453342,202,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,\log{\left(e^{- e^{e^{\operatorname{re}{\left(x_{5}\right)}} \cos{\left(\operatorname{im}{\left(x_{5}\right)} \right)}} \cos{\left(e^{\operatorname{re}{\left(x_{5}\right)}} \sin{\left(\operatorname{im}{\left(x_{5}\right)} \right)} \right)}} \right)}
"[exp, exp, exp, u-, exp, x_12]",exp(exp(exp(-(exp(x_12))))),30.94961166381836,0.0239275321364402,202,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,e^{e^{e^{- e^{x_{12}}}}}
"[exp, exp, exp, exp, exp, x_5]",exp(exp(exp(exp(exp(x_5))))),87.64594268798828,0.0192491486668586,202,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,e^{e^{e^{e^{e^{x_{5}}}}}}
"[exp, exp, u-, exp, u-, x_5]",exp(exp(-(exp(-(x_5))))),43.43081665039063,0.0221709348261356,202,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,e^{e^{- e^{- x_{5}}}}
"[exp, exp, exp, u-, exp, x_9]",exp(exp(exp(-(exp(x_9))))),67.1044921875,0.0196826234459877,202,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,e^{e^{e^{- e^{x_{9}}}}}
"[+, x_12, exp, u-, **2, u-, x_5]",(x_12+exp(-((-(x_5))**2))),26.18067169189453,0.0404247716069221,202,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,x_{12} + e^{- \left(- x_{5}\right)^{2}}
"[u-, log, exp, exp, u-, x_12]",-(log(abs(exp(exp(-(x_12)))))),30.23102569580078,0.0308146849274635,202,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,- \log{\left(e^{e^{- \operatorname{re}{\left(x_{12}\right)}} \cos{\left(\operatorname{im}{\left(x_{12}\right)} \right)}} \right)}
"[+, exp, u-, x_12, exp, u-, exp, **3, x_10]",(exp(-(x_12))+exp(-(exp((x_10)**3)))),27.16764068603516,0.0388903021812438,202,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,e^{- e^{x_{10}^{3}}} + e^{- x_{12}}
"[**3, exp, exp, u-, exp, x_12]",(exp(exp(-(exp(x_12)))))**3,30.896169662475582,0.0270164534449577,202,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,\left(e^{e^{- e^{x_{12}}}}\right)^{3}
"[+, exp, u-, x_12, exp, u-, exp, exp, x_9]",(exp(-(x_12))+exp(-(exp(exp(x_9))))),29.942333221435547,0.0333230048418045,202,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,e^{- e^{e^{x_{9}}}} + e^{- x_{12}}
"[+, x_12, cos, /, x_5, u-, exp, x_9]",(x_12+cos((x_5/-(exp(x_9))))),21.14925765991211,0.0417218655347824,202,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,x_{12} + \cos{\left(\frac{x_{5}}{\left(-1\right) e^{x_{9}}} \right)}
"[+, exp, u-, x_12, exp, u-, exp, u-, x_5]",(exp(-(x_12))+exp(-(exp(-(x_5))))),27.492469787597656,0.0338922813534736,202,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,e^{- e^{- x_{5}}} + e^{- x_{12}}
"[+, exp, u-, x_12, exp, u-, exp, u-, x_6]",(exp(-(x_12))+exp(-(exp(-(x_6))))),29.157501220703125,0.0337085574865341,202,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,e^{- e^{- x_{6}}} + e^{- x_{12}}
"[u-, exp, u-, x_12]",-(exp(-(x_12))),30.23102569580078,0.1081358268857002,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,- e^{- x_{12}}
"[u-, exp, sqrt, exp, u-, x_12]",-(exp(sqrt(abs(exp(-(x_12)))))),30.142223358154297,0.1094519942998886,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,- e^{\sqrt{e^{- \operatorname{re}{\left(x_{12}\right)}}}}
"[cos, exp, u-, exp, u-, x_5]",cos(exp(-(exp(-(x_5))))),40.96715545654297,0.1046267747879028,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,\cos{\left(e^{- e^{- x_{5}}} \right)}
"[cos, exp, cos, exp, u-, x_5]",cos(exp(cos(exp(-(x_5))))),60.29242706298828,0.1040001362562179,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,\cos{\left(e^{\cos{\left(e^{- x_{5}} \right)}} \right)}
"[-, sin, sin, **3, cos, x_5, exp, u-, x_12]",(sin(sin((cos(x_5))**3))-exp(-(x_12))),26.380416870117188,0.1303585320711136,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,\sin{\left(\sin{\left(\cos^{3}{\left(x_{5} \right)} \right)} \right)} - e^{- x_{12}}
"[exp, exp, exp, exp, exp, x_7]",exp(exp(exp(exp(exp(x_7))))),87.866943359375,0.1023861393332481,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,e^{e^{e^{e^{e^{x_{7}}}}}}
"[exp, exp, cos, exp, u-, x_5]",exp(exp(cos(exp(-(x_5))))),48.901485443115234,0.104089006781578,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,e^{e^{\cos{\left(e^{- x_{5}} \right)}}}
"[exp, cos, exp, exp, exp, x_7]",exp(cos(exp(exp(exp(x_7))))),83.7911605834961,0.1028697788715362,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,e^{\cos{\left(e^{e^{e^{x_{7}}}} \right)}}
"[exp, exp, cos, exp, cos, x_5]",exp(exp(cos(exp(cos(x_5))))),67.97742462158203,0.1032467633485794,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,e^{e^{\cos{\left(e^{\cos{\left(x_{5} \right)}} \right)}}}
"[exp, exp, exp, +, -2.58, u-, x_12]",exp(exp(exp((-2.58+-(x_12))))),29.88843536376953,0.1110959649085998,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,e^{e^{e^{- x_{12} - 2.58}}}
"[exp, cos, exp, cos, exp, x_9]",exp(cos(exp(cos(exp(x_9))))),67.49790954589844,0.1036014333367347,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,e^{\cos{\left(e^{\cos{\left(e^{x_{9}} \right)}} \right)}}
"[cos, exp, cos, exp, cos, x_5]",cos(exp(cos(exp(cos(x_5))))),67.5924301147461,0.1035763621330261,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,\cos{\left(e^{\cos{\left(e^{\cos{\left(x_{5} \right)}} \right)}} \right)}
"[exp, exp, exp, u-, exp, x_12]",exp(exp(exp(-(exp(x_12))))),30.94961166381836,0.1053003519773483,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,e^{e^{e^{- e^{x_{12}}}}}
"[sqrt, exp, exp, u-, x_12]",sqrt(abs(exp(exp(-(x_12))))),29.972166061401367,0.110092781484127,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,\sqrt{e^{e^{- \operatorname{re}{\left(x_{12}\right)}} \cos{\left(\operatorname{im}{\left(x_{12}\right)} \right)}}}
"[exp, exp, +, u-, x_12, cos, u-, -3.55]",exp(exp((-(x_12)+cos(-(-3.55))))),29.83083152770996,0.1134937927126884,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,e^{e^{- x_{12} + \cos{\left(3.55 \right)}}}
"[exp, cos, cos, exp, exp, x_7]",exp(cos(cos(exp(exp(x_7))))),81.18428802490234,0.1028805673122406,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,e^{\cos{\left(\cos{\left(e^{e^{x_{7}}} \right)} \right)}}
"[u-, exp, +, u-, x_12, cos, cos, x_5]",-(exp((-(x_12)+cos(cos(x_5))))),27.18721008300781,0.1135946214199066,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,- e^{- x_{12} + \cos{\left(\cos{\left(x_{5} \right)} \right)}}
"[cos, exp, *, u-, x_12, **, x_5, **, x_5, x_12]",cos(exp((-(x_12)*(x_5**(x_5**x_12))))),23.176910400390625,0.1310747414827346,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,\cos{\left(e^{- x_{12} x_{5}^{x_{5}^{x_{12}}}} \right)}
"[u-, exp, *, u-, x_12, **, x_5, **, x_5, x_12]",-(exp((-(x_12)*(x_5**(x_5**x_12))))),22.82883644104004,0.1323102265596389,203,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,boston,- e^{- x_{12} x_{5}^{x_{5}^{x_{12}}}}
